25
0.075
2
0.094928,0.539158,2
0.344728,0.278719,2
0.402825,0.605965,2
0.225109,0.420822,2
0.36179,0.54932,2
0.465925,0.166103,2
0.343978,0.050979,2
0.501128,0.401748,2
0.472668,0.626855,2
0.676059,0.315422,2
0.629921,0.561384,2
0.228134,0.464442,2
0.390987,0.095875,2
0.39848,0.01758,2
0.077445,0.306646,2
0.593978,0.414265,2
0.231835,0.206203,2
0.493457,0.603832,2
0.159855,0.406093,2
0.029913,0.478071,2
0.258426,0.342919,2
0.481797,0.210106,2
0.242308,0.102781,2
0.43427,0.343734,2
0.459347,0.438232,2
0.47623,0.579805,2
0.589026,0.316391,2
0.567872,0.383609,2
0.42827,0.235933,2
0.039847,0.3064,2
0.444114,0.466508,2
0.512191,0.498153,2
0.704555,0.402587,2
0.466304,0.104031,2
0.048562,0.469384,2
0.406699,0.404817,2
0.695068,0.350695,2
0.369637,0.590221,2
0.070053,0.423917,2
0.37901,0.300668,2
0.26525,0.423853,2
0.376559,0.589117,2
0.529282,0.569081,2
0.433476,0.386372,2
0.344678,0.470924,2
0.439501,0.281497,2
0.501589,0.055479,2
0.624915,0.359947,2
0.187464,0.504696,2
0.099278,0.367887,2
0.283123,0.622528,2
0.563613,0.245095,2
0.358646,0.558533,2
0.285516,0.635306,2
0.575662,0.620484,2
0.346661,0.094355,2
0.217134,0.374465,2
0.168038,0.47964,2
0.272521,0.26076,2
0.360408,0.470867,2
0.27628,0.53314,2
0.232578,0.643514,2
0.106407,0.148078,2
0.712309,0.328444,2
0.686178,0.285122,2
0.317443,0.356284,2
0.420756,0.227963,2
0.127488,0.238069,2
0.051218,0.523942,2
0.657182,0.454226,2
0.148919,0.155828,2
0.101986,0.529274,2
0.447919,0.467426,2
0.081109,0.307025,2
0.108094,0.364588,2
0.271854,0.164107,2
0.459422,0.697486,2
0.439044,0.697976,2
0.329249,0.461334,2
0.183068,0.273927,2
0.160049,0.124425,2
0.055806,0.302719,2
0.348948,0.50981,2
0.634459,0.457714,2
0.408228,0.040045,2
0.137914,0.382816,2
0.407403,0.669132,2
0.406034,0.59025,2
0.180953,0.448552,2
0.121902,0.14656,2
0.498155,0.533083,2
0.509457,0.534202,2
0.321452,0.089518,2
0.601539,0.444614,2
0.262534,0.457167,2
0.054223,0.520258,2
0.113851,0.109436,2
0.08623,0.576396,2
0.619931,0.256806,2
0.538679,0.330191,2
0.554941,0.604665,2
0.273608,0.581066,2
0.023097,0.35275,2
0.551121,0.111026,2
0.677127,0.338438,2
0.107194,0.478264,2
0.625069,0.163366,2
0.360297,0.630882,2
0.410426,0.533423,2
0.088329,0.214145,2
0.370062,0.371103,2
0.581633,0.228494,2
0.134402,0.103853,2
0.519066,0.100004,2
0.430082,0.545869,2
0.374082,0.628774,2
0.275146,0.195698,2
0.125381,0.20637,2
0.240138,0.133727,2
0.257556,0.675789,2
0.265406,0.308326,2
0.578453,0.347404,2
0.508757,0.675893,2
0.224702,0.685512,2
0.506492,0.091778,2
0.254134,0.214846,2
0.713231,0.370806,2
0.228827,0.342869,2
0.401132,0.656936,2
0.616622,0.381976,2
0.244583,0.071234,2
0.113266,0.537721,2
0.101673,0.332825,2
0.214297,0.365364,2
0.285425,0.448748,2
0.289247,0.376141,2
0.208886,0.449234,2
0.639751,0.333289,2
0.584738,0.407194,2
0.103809,0.578972,2
0.079233,0.215088,2
0.581001,0.522195,2
0.485063,0.055327,2
0.65239,0.52044,2
0.046653,0.340918,2
0.695404,0.44897,2
0.397187,0.030063,2
0.607196,0.532872,2
0.542974,0.483135,2
0.231623,0.087227,2
0.326641,0.109857,2
0.166676,0.243923,2
0.371152,0.083269,2
0.063555,0.248357,2
0.337339,0.636861,2
0.375362,0.578983,2
0.583848,0.449788,2
0.384248,0.055682,2
0.436832,0.59308,2
0.392263,0.409377,2
0.014921,0.341354,2
0.098625,0.385099,2
0.056095,0.487426,2
0.149357,0.637207,2
0.442595,0.480419,2
0.34461,0.163229,2
0.285995,0.32074,2
0.214428,0.130579,2
0.055571,0.24434,2
0.536617,0.398585,2
0.321295,0.240187,2
0.436421,0.182419,2
0.598195,0.395873,2
0.450803,0.370867,2
0.517915,0.167901,2
0.535817,0.383227,2
0.446644,0.265836,2
0.698688,0.429949,2
0.464932,0.114085,2
0.599985,0.125049,2
0.24782,0.421183,2
0.22826,0.445929,2
0.333305,0.697983,2
0.141937,0.260574,2
0.248537,0.24065,2
0.109207,0.591461,2
0.201783,0.141086,2
0.452004,0.597268,2
0.407496,0.020178,2
0.458811,0.345353,2
0.505395,0.177291,2
0.286846,0.664183,2
0.635274,0.445825,2
0.433666,0.287236,2
0.100158,0.300357,2
0.644104,0.171455,2
0.155142,0.092723,2
0.45686,0.096059,2
0.521571,0.203712,2
0.487436,0.108977,2
0.061854,0.347025,2
0.11327,0.429109,2
0.537957,0.487312,2
0.632587,0.175094,2
0.595315,0.422709,2
0.17023,0.268105,2
0.390362,0.642353,2
0.307077,0.336991,2
0.097157,0.358217,2
0.238563,0.508656,2
0.367097,0.07514,2
0.220442,0.448555,2
0.361962,0.415101,2
0.649478,0.470442,2
0.322038,0.703161,2
0.367879,0.347393,2
0.568534,0.632751,2
0.404444,0.204991,2
0.372124,0.246214,2
0.55438,0.484782,2
0.038793,0.446097,2
0.106002,0.431921,2
0.340108,0.533222,2
0.276696,0.164943,2
0.586682,0.19088,2
0.230722,0.421355,2
0.688576,0.461898,2
0.370341,0.590786,2
0.334495,0.225923,2
0.505187,0.299314,2
0.457463,0.065693,2
0.612309,0.453747,2
0.703115,0.365392,2
0.179648,0.394583,2
0.473018,0.15785,2
0.367197,0.462255,2
0.037765,0.305485,2
0.316293,0.592269,2
0.433459,0.219749,2
0.211583,0.078765,2
0.361819,0.256015,2
0.50895,0.525604,2
0.376437,0.063596,2
0.446422,0.269932,2
0.573529,0.360572,2
0.243539,0.454819,2
0.664096,0.23151,2
0.273236,0.16702,2
0.14893,0.459143,2
0.537018,0.461955,2
0.242248,0.090826,2
0.087673,0.216053,2
0.343081,0.090682,2
0.250936,0.304331,2
0.624326,0.524528,2
0.397444,0.188823,2
0.43392,0.239374,2
0.159182,0.247992,2
0.24335,0.653502,2
0.69326,0.365575,2
0.568169,0.386765,2
0.325361,0.656114,2
0.385778,0.378982,2
0.65457,0.253615,2
0.472775,0.212375,2
0.427606,0.456224,2
0.588522,0.248103,2
0.636911,0.536321,2
0.653244,0.344896,2
0.317851,0.045469,2
0.612659,0.350123,2
0.465807,0.048237,2
0.031183,0.314261,2
0.102953,0.285767,2
0.450385,0.019655,2
0.389805,0.004178,2
0.339136,0.671583,2
0.453061,0.694985,2
0.120218,0.414719,2
0.556302,0.485525,2
0.309629,0.033429,2
0.042003,0.209918,2
0.054562,0.512626,2
0.348863,0.672898,2
0.309975,0.15524,2
0.56948,0.444317,2
0.429156,0.430149,2
0.356509,0.542788,2
0.261536,0.373865,2
0.531265,0.097337,2
0.658486,0.341315,2
0.289611,0.199776,2
0.661905,0.434015,2
0.383762,0.618136,2
0.511319,0.182254,2
0.113661,0.375794,2
0.480293,0.473533,2
0.14537,0.181046,2
0.09813,0.389798,2
0.302218,0.164019,2
0.284798,0.564714,2
0.602961,0.201786,2
0.455427,0.383752,2
0.18107,0.587773,2
0.161273,0.058671,2
0.156361,0.497031,2
0.081727,0.539412,2
0.362162,0.083802,2
0.563813,0.393972,2
0.446776,0.406679,2
0.161843,0.216359,2
0.27995,0.5966,2
0.301446,0.328619,2
0.323521,0.695564,2
0.659672,0.255086,2
0.067163,0.319157,2
0.460476,0.593287,2
0.595104,0.358592,2
0.616515,0.388483,2
0.064066,0.457431,2
0.268284,0.193407,2
0.04336,0.24216,2
0.295575,0.135011,2
0.074913,0.513097,2
0.410794,0.115608,2
0.054267,0.337366,2
0.39207,0.479611,2
0.480032,0.583685,2
0.329946,0.364177,2
0.283775,0.579058,2
0.539319,0.61958,2
0.551386,0.506444,2
0.197694,0.172681,2
0.318326,0.11794,2
0.636564,0.257064,2
0.306391,0.575488,2
0.423336,0.507187,2
0.507757,0.109068,2
0.404984,0.063294,2
0.674047,0.500666,2
0.222293,0.578593,2
0.413206,0.180351,2
0.306934,0.55453,2
0.229364,0.253573,2
0.377012,0.285394,2
0.554469,0.494534,2
0.30032,0.071814,2
0.149409,0.205957,2
0.242314,0.160428,2
0.172867,0.620502,2
0.170061,0.423949,2
0.485985,0.367801,2
0.595086,0.535795,2
0.23042,0.130043,2
0.593735,0.341033,2
0.534166,0.653209,2
0.645947,0.203445,2
0.289526,0.465597,2
0.3668,0.462899,2
0.179691,0.108953,2
0.181549,0.057459,2
0.487425,0.484278,2
0.406131,0.601763,2
0.429285,0.386718,2
0.453015,0.314365,2
0.405991,0.522334,2
0.414953,0.416123,2
0.124249,0.152636,2
0.166771,0.534609,2
0.639112,0.336387,2
0.520759,0.468931,2
0.022244,0.305892,2
0.621199,0.576271,2
0.197647,0.341587,2
0.355162,0.434826,2
0.384827,0.468402,2
0.223707,0.121334,2
0.582605,0.101911,2
0.089163,0.397213,2
0.358814,0.250095,2
0.424311,0.34238,2
0.163736,0.132904,2
0.075878,0.553251,2
0.213613,0.553408,2
0.307867,0.506151,2
0.28776,0.649124,2
0.20733,0.324202,2
0.179205,0.525397,2
0.531222,0.191001,2
0.284432,0.696125,2
0.199882,0.544032,2
0.077504,0.291166,2
0.161209,0.583543,2
0.258014,0.109517,2
0.482108,0.550135,2
0.470663,0.537225,2
0.200208,0.647774,2
0.352929,0.540087,2
0.683259,0.305907,2
0.176888,0.390517,2
0.070945,0.359929,2
0.375876,0.402402,2
0.546733,0.653191,2
0.243941,0.345446,2
0.026723,0.399518,2
0.114357,0.266286,2
0.585456,0.289962,2
0.050518,0.250651,2
0.416014,0.145717,2
0.328992,0.360944,2
0.289633,0.048169,2
0.559976,0.62196,2
0.236927,0.188608,2
0.598316,0.529867,2
0.151122,0.199016,2
0.428685,0.675364,2
0.484545,0.434019,2
0.429782,0.051059,2
0.293295,0.274827,2
0.037593,0.286089,2
0.618984,0.277104,2
0.527113,0.204821,2
0.140751,0.250675,2
0.579368,0.559119,2
0.657685,0.389566,2
0.569523,0.385893,2
0.017537,0.421787,2
0.486775,0.038438,2
0.465993,0.409906,2
0.366939,0.690776,2
0.162687,0.093847,2
0.67161,0.220215,2
0.478896,0.335247,2
0.480875,0.290148,2
0.314292,0.238399,2
0.113791,0.615831,2
0.322213,0.430799,2
0.336231,0.598572,2
0.161513,0.100694,2
0.313713,0.081231,2
0.587382,0.552533,2
0.341041,0.467412,2
0.355384,0.153051,2
0.294864,0.539018,2
0.590498,0.177775,2
0.26275,0.462992,2
0.523943,0.532415,2
0.505141,0.126913,2
0.089221,0.389437,2
0.390773,0.172669,2
0.335116,0.355416,2
0.248193,0.59075,2
0.14303,0.134975,2
0.28612,0.060395,2
0.586575,0.17283,2
0.380864,0.257124,2
0.103459,0.587337,2
0.136718,0.487047,2
0.140515,0.273664,2
0.013362,0.445736,2
0.22758,0.261899,2
0.464413,0.520826,2
0.703087,0.309062,2
0.458175,0.271081,2
0.051114,0.428094,2
0.637661,0.344045,2
0.183968,0.231231,2
0.235477,0.64301,2
0.205731,0.345517,2
0.359764,0.025584,2
0.133179,0.318957,2
0.639744,0.240372,2
0.156047,0.360722,2
0.092242,0.152334,2
0.290987,0.475684,2
0.287782,0.330884,2
0.231185,0.668285,2
0.566815,0.454101,2
0.171198,0.595249,2
0.576984,0.1966,2
0.226075,0.663618,2
0.57196,0.368255,2
0.476605,0.320618,2
0.132206,0.450642,2
0.261978,0.678951,2
0.088991,0.206402,2
0.320566,0.683264,2
0.487725,0.107388,2
0.358832,0.608552,2
0.439973,0.534963,2
0.689576,0.356634,2
0.196791,0.149082,2
0.059278,0.491382,2
0.288314,0.158031,2
0.198505,0.408048,2
0.365792,0.125565,2
0.556059,0.41607,2
0.455495,0.627498,2
0.004338,0.355351,2
0.536335,0.060635,2
0.547752,0.429195,2
0.582026,0.180469,2
0.486857,0.266261,2
0.376208,0.041522,2
0.252064,0.592537,2
0.277472,0.310588,2
0.340437,0.392736,2
0.228832,0.062308,2
0.652133,0.522363,2
0.240524,0.250572,2
0.279423,0.025976,2
0.590909,0.123267,2
0.145757,0.2842,2
0.379692,0.075054,2
0.411594,0.184487,2
0.479471,0.326907,2
0.378745,0.387504,2
0.663142,0.405678,2
0.540577,0.116778,2
0.536739,0.183487,2
0.256844,0.501705,2
0.384062,0.503228,2
0.160982,0.579008,2
0.641456,0.393522,2
0.44872,0.143573,2
0.568516,0.475327,2
0.341084,0.672201,2
0.570549,0.637079,2
0.400939,0.444553,2
0.345807,0.2095,2
0.246823,0.523524,2
0.189168,0.131365,2
0.11289,0.49895,2
0.117108,0.267271,2
0.301964,0.639737,2
0.636496,0.332235,2
0.081536,0.196695,2
0.204667,0.151354,2
0.426198,0.444353,2
0.036037,0.460429,2
0.344743,0.166614,2
0.353361,0.416992,2
0.287607,0.228381,2
0.506724,0.255238,2
0.288068,0.659816,2
0.351178,0.25994,2
0.564435,0.62633,2
0.580307,0.381119,2
0.526805,0.540784,2
0.3599,0.472382,2
0.403154,0.566376,2
0.13771,0.607831,2
0.658907,0.407562,2
0.140733,0.573905,2
0.343521,0.123661,2
0.57166,0.106166,2
0.087928,0.135974,2
0.266349,0.125531,2
0.572064,0.401644,2
0.623418,0.193377,2
0.440944,0.372768,2
0.062852,0.278011,2
0.172598,0.052704,2
0.424079,0.368655,2
0.45076,0.016318,2
0.56774,0.208895,2
0.261063,0.305606,2
0.086567,0.323816,2
0.396976,0.498761,2
0.566582,0.173183,2
0.602997,0.220186,2
0.379742,0.346982,2
0.468444,0.187996,2
0.158069,0.648917,2
0.433841,0.027067,2
0.404991,0.16144,2
0.434188,0.669525,2
0.451268,0.554738,2
0.164797,0.357853,2
0.47886,0.358603,2
0.543039,0.459797,2
0.038736,0.401594,2
0.312444,0.481398,2
0.258694,0.520487,2
0.502422,0.328583,2
0.148082,0.21586,2
0.530857,0.645001,2
0.2356,0.521952,2
0.216955,0.540037,2
0.213896,0.064376,2
0.47554,0.214345,2
0.393592,0.342816,2
0.319848,0.302748,2
0.602622,0.305006,2
0.394089,0.050432,2
0.385749,0.310638,2
0.093852,0.42625,2
0.4161,0.550725,2
0.273791,0.698719,2
0.638915,0.201709,2
0.281458,0.46223,2
0.616575,0.130426,2
0.504491,0.053863,2
0.440044,0.492014,2
0.417529,0.505654,2
0.461712,0.312828,2
0.401057,0.094256,2
0.331582,0.097174,2
0.511444,0.408169,2
0.361405,0.595442,2
0.506134,0.553659,2
0.596187,0.290327,2
0.337114,0.148579,2
0.663445,0.425679,2
0.507832,0.27631,2
0.178731,0.638629,2
0.429746,0.201769,2
0.07013,0.169649,2
0.655266,0.4592,2
0.354112,0.069456,2
0.221493,0.403967,2
0.360479,0.470546,2
0.357345,0.61278,2
0.263735,0.3789,2
0.534627,0.080296,2
0.59971,0.242934,2
0.621996,0.320246,2
0.324733,0.359982,2
0.58203,0.102856,2
0.394711,0.249757,2
0.561008,0.551489,2
0.394242,0.004756,2
0.302843,0.594048,2
0.594861,0.34714,2
0.505984,0.28319,2
0.020832,0.333661,2
0.247174,0.58499,2
0.311901,0.626916,2
0.570506,0.141211,2
0.006687,0.323488,2
0.206221,0.373304,2
0.617615,0.152719,2
0.293681,0.473808,2
0.083101,0.554387,2
0.646701,0.230251,2
0.22919,0.648567,2
0.343642,0.283123,2
0.402125,0.470435,2
0.46873,0.301122,2
0.453662,0.54018,2
0.395372,0.410996,2
0.226654,0.444321,2
0.358928,0.155302,2
0.106579,0.555302,2
0.241231,0.654938,2
0.533891,0.456202,2
0.501575,0.533358,2
0.457942,0.41344,2
0.380496,0.214073,2
0.396258,0.170358,2
0.624172,0.449552,2
0.313949,0.063243,2
0.128671,0.515366,2
0.509136,0.153457,2
0.143845,0.502041,2
0.624822,0.472243,2
0.307638,0.195439,2
0.493789,0.154727,2
0.234832,0.273353,2
0.608779,0.417781,2
0.034164,0.291817,2
0.472685,0.541795,2
0.450864,0.474973,2
0.246332,0.189887,2
0.613992,0.233576,2
0.04924,0.244623,2
0.042602,0.210535,2
0.481208,0.431607,2
0.297351,0.638726,2
0.178846,0.304234,2
0.426605,0.056714,2
0.393113,0.410392,2
0.260904,0.587584,2
0.155436,0.450017,2
0.3956,0.382684,2
0.185101,0.199484,2
0.408814,0.501573,2
0.074537,0.202694,2
0.50821,0.443149,2
0.664207,0.430249,2
0.125811,0.157872,2
0.366068,0.405893,2
0.337074,0.194108,2
0.03697,0.29847,2
0.302521,0.377295,2
0.681029,0.366343,2
0.530429,0.394212,2
0.489572,0.562063,2
0.13975,0.164146,2
0.600885,0.322712,2
0.502522,0.637643,2
0.331822,0.53339,2
0.130243,0.383181,2
0.128325,0.440258,2
0.189595,0.322773,2
0.360029,0.366661,2
0.167798,0.325278,2
0.294103,0.079259,2
0.208881,0.190925,2
0.309789,0.164598,2
0.178546,0.471675,2
0.169265,0.590564,2
0.242025,0.068551,2
0.562845,0.410888,2
0.526005,0.213147,2
0.584213,0.572901,2
0.165012,0.319099,2
0.249052,0.504989,2
0.469698,0.629106,2
0.441355,0.675174,2
0.116258,0.29683,2
0.296436,0.360089,2
0.57653,0.23189,2
0.393546,0.10273,2
0.513763,0.224057,2
0.36367,0.272678,2
0.254515,0.393343,2
0.545833,0.598304,2
0.083115,0.578125,2
0.24085,0.234877,2
0.480954,0.102949,2
0.431579,0.24897,2
0.218535,0.103055,2
0.610344,0.476581,2
0.135197,0.478639,2
0.559247,0.209641,2
0.099918,0.336898,2
0.581708,0.498007,2
0.181401,0.273504,2
0.155728,0.17753,2
0.468669,0.162549,2
0.131045,0.326393,2
0.440977,0.398646,2
0.463141,0.615002,2
0.200294,0.409187,2
0.568441,0.276933,2
0.250967,0.688517,2
0.65359,0.435941,2
0.284989,0.127524,2
0.360283,0.546062,2
0.117039,0.11427,2
0.569695,0.488709,2
0.264762,0.339217,2
0.136374,0.591568,2
0.359075,0.622571,2
0.492803,0.045263,2
0.053073,0.44024,2
0.067004,0.38293,2
0.038986,0.229723,2
0.064246,0.53686,2
0.206069,0.266859,2
0.336649,0.328297,2
0.383734,0.194607,2
0.153715,0.528691,2
0.386989,0.241945,2
0.216814,0.579426,2
0.63968,0.376899,2
0.594836,0.242536,2
0.39212,0.060408,2
0.579932,0.19802,2
0.479042,0.201386,2
0.274164,0.490535,2
0.310608,0.115969,2
0.252314,0.675457,2
0.071613,0.411585,2
0.329935,0.578611,2
0.462627,0.67457,2
0.461194,0.072271,2
0.583605,0.447326,2
0.374994,0.501516,2
0.327523,0.056342,2
0.276996,0.670504,2
0.679332,0.440776,2
0.324247,0.653931,2
0.249586,0.104599,2
0.225758,0.475598,2
0.037321,0.291992,2
0.233835,0.604625,2
0.464964,0.48684,2
0.35562,0.235828,2
0.707414,0.362873,2
0.217155,0.445861,2
0.487007,0.341122,2
0.413113,0.679895,2
0.697809,0.310445,2
0.237519,0.417685,2
0.370852,0.269441,2
0.584366,0.10177,2
0.157118,0.391582,2
0.617044,0.137445,2
0.555963,0.434297,2
0.538865,0.172703,2
0.302661,0.150473,2
0.289011,0.334647,2
0.175615,0.424013,2
0.290358,0.555063,2
0.318258,0.53249,2
0.091627,0.367579,2
0.375515,0.693959,2
0.635456,0.443942,2
0.554498,0.111485,2
0.58502,0.1837,2
0.495815,0.383427,2
0.292052,0.0958,2
0.569859,0.422366,2
0.501814,0.078661,2
0.06619,0.525911,2
0.261008,0.081886,2
0.200918,0.232528,2
0.573593,0.199582,2
0.690606,0.328115,2
0.26334,0.217839,2
0.646926,0.279917,2
0.688576,0.330548,2
0.611058,0.598,2
0.227861,0.482663,2
0.581011,0.497328,2
0.244688,0.262256,2
0.147245,0.104134,2
0.496011,0.368119,2
0.51272,0.053919,2
0.084884,0.389591,2
0.517504,0.566744,2
0.48701,0.454744,2
0.631226,0.380025,2
0.568441,0.251885,2
0.150854,0.236245,2
0.39038,0.14888,2
0.350563,0.209162,2
0.211446,0.080465,2
0.158023,0.287336,2
0.490251,0.413908,2
0.1759,0.178498,2
0.538404,0.409323,2
0.226507,0.05318,2
0.33274,0.151655,2
0.390673,0.245894,2
0.634602,0.532065,2
0.439297,0.513801,2
0.542124,0.157335,2
0.071609,0.443467,2
0.161967,0.48461,2
0.327609,0.512958,2
0.688933,0.336852,2
0.544461,0.263835,2
0.232702,0.031036,2
0.630361,0.491982,2
0.639741,0.176665,2
0.214054,0.269954,2
0.384277,0.527677,2
0.029911,0.393908,2
0.064321,0.155224,2
0.631669,0.568481,2
0.383769,0.171218,2
0.59241,0.437939,2
0.369973,0.665798,2
0.682823,0.313814,2
0.173539,0.629639,2
0.369934,0.040483,2
0.19826,0.397174,2
0.539648,0.325832,2
0.469584,0.590493,2
0.594321,0.142028,2
0.304426,0.356463,2
0.883531,0.469817,1
0.896241,0.558418,1
0.908015,0.48485,1
0.99106,0.483088,1
0.934053,0.535113,1
0.958143,0.464693,1
0.879422,0.509871,1
0.927006,0.474862,1
0.940888,0.445107,1
0.868884,0.510507,1
0.872014,0.496438,1
0.933581,0.443142,1
0.918516,0.474569,1
0.89811,0.46615,1
0.930662,0.514755,1
0.872736,0.516474,1
0.976342,0.530024,1
0.937672,0.430442,1
0.980179,0.452364,1
0.964218,0.453729,1
0.947038,0.533165,1
0.919917,0.445832,1
0.944161,0.538182,1
0.949893,0.518339,1
0.880772,0.450067,1
0.932148,0.53205,1
0.912342,0.459136,1
0.976477,0.482595,1
0.867805,0.529513,1
0.912345,0.496481,1
0.929618,0.548298,1
0.920842,0.518897,1
0.871979,0.515541,1
0.976913,0.546808,1
0.898996,0.49969,1
0.968477,0.445318,1
0.954624,0.438593,1
0.898563,0.45944,1
0.900118,0.453154,1
0.882802,0.473547,1
0.888498,0.555702,1
0.953359,0.562478,1
0.971253,0.474526,1
0.899996,0.46585,1
0.868127,0.470814,1
0.978993,0.483256,1
0.920392,0.56802,1
0.92557,0.448223,1
0.902601,0.53497,1
0.939277,0.532136,1
0.94673,0.536192,1
0.875555,0.481076,1
0.921275,0.560512,1
0.888287,0.466361,1
0.904495,0.494841,1
0.906582,0.437349,1
0.976853,0.462073,1
0.974737,0.46187,1
0.970821,0.491314,1
0.990113,0.469427,1
0.87408,0.501391,1
0.901401,0.52217,1
0.923076,0.434383,1
0.894236,0.518393,1
0.95084,0.504896,1
0.927113,0.465214,1
0.869806,0.517553,1
0.985907,0.533369,1
0.859973,0.497475,1
0.894079,0.531068,1
0.917334,0.437542,1
0.932452,0.559437,1
0.879661,0.497825,1
0.90253,0.466086,1
0.955006,0.466812,1
0.936254,0.522252,1
0.941757,0.507434,1
0.910955,0.516256,1
0.888005,0.481452,1
0.911574,0.50823,1
0.912838,0.494737,1
0.934335,0.508966,1
0.976031,0.460237,1
0.935017,0.447941,1
0.877138,0.469334,1
0.864918,0.52311,1
0.983863,0.51626,1
0.949203,0.556946,1
0.879525,0.524271,1
0.911892,0.521652,1
0.890066,0.557035,1
0.874283,0.543957,1
0.869356,0.512204,1
0.887951,0.541005,1
0.953737,0.479425,1
0.9356,0.48525,1
0.897606,0.449556,1
0.979926,0.498729,1
0.883492,0.450896,1
0.962106,0.547319,1
0.933913,0.49781,1
0.961781,0.557846,1
0.89052,0.531686,1
0.935825,0.512375,1
0.916272,0.500226,1
0.935042,0.463034,1
0.87985,0.482366,1
0.946981,0.488655,1
0.993139,0.528831,1
0.941814,0.500226,1
0.869031,0.485304,1
0.939162,0.451664,1
0.937647,0.539815,1
0.870317,0.516606,1
0.964743,0.501909,1
0.938591,0.489752,1
0.968077,0.45245,1
0.885242,0.482356,1
0.964461,0.502184,1
0.933038,0.47334,1
0.892292,0.461473,1
0.906978,0.43686,1
0.887633,0.518665,1
0.941589,0.473547,1
0.931201,0.460783,1
0.870163,0.467855,1
0.909415,0.441369,1
0.897091,0.506497,1
0.939127,0.432243,1
0.922318,0.485232,1
0.911917,0.442384,1
0.92234,0.508177,1
0.960952,0.541831,1
0.884542,0.466511,1
0.873919,0.493161,1
0.915797,0.494301,1
0.927246,0.548759,1
0.896787,0.500201,1
0.922704,0.507509,1
0.970653,0.465614,1
0.869735,0.530274,1
0.896759,0.472232,1
0.965568,0.470914,1
0.949057,0.459204,1
0.887308,0.494287,1
0.942178,0.545858,1
0.932841,0.547469,1
0.880486,0.471221,1
0.941821,0.435209,1
0.895841,0.516728,1
0.895244,0.465943,1
0.894143,0.487587,1
0.945884,0.459007,1
0.992203,0.468952,1
0.932159,0.4919,1
0.956389,0.515195,1
0.939584,0.545325,1
0.867709,0.523506,1
0.984803,0.53894,1
0.906164,0.552179,1
0.945837,0.518089,1
0.943572,0.454369,1
0.886861,0.540337,1
0.955789,0.459261,1
0.901025,0.455245,1
0.968538,0.459593,1
0.97497,0.446897,1
0.938144,0.563567,1
0.901479,0.458364,1
0.90844,0.522284,1
0.997727,0.514287,1
